site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
SEG24,connectance_pa_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,connectance_pa,0.702586206896552,69.7,2505
SEG25,connectance_pa_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,connectance_pa,0.702586206896552,63.83,2505
SEG26,connectance_pa_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,connectance_pa,0.781609195402299,46.81,2505
SEG28,connectance_pa_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,connectance_pa,0.702586206896552,81.59,2505
SEG29,connectance_pa_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,connectance_pa,0.702586206896552,81.59,2505
SEG31,connectance_pa_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,connectance_pa,0.702586206896552,80.27,2505
SEG32,connectance_pa_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,connectance_pa,0.702586206896552,86.21,2505
SEG33,connectance_pa_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,connectance_pa,0.702586206896552,69.7,2505
SEG34,connectance_pa_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,connectance_pa,0.702586206896552,69.7,2505
SEG35,connectance_pa_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,connectance_pa,0.702586206896552,77.96,2505
SEG36,connectance_pa_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,connectance_pa,0.702586206896552,67.73,2505
SEG37,connectance_pa_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,connectance_pa,0.130268199233716,0,2505
SEG38,connectance_pa_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,connectance_pa,0.781609195402299,46.81,2505
SEG39,connectance_pa_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,connectance_pa,0.781609195402299,46.81,2505
SEG40,connectance_pa_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,connectance_pa,0.130268199233716,0,2505
SEG41,connectance_pa_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,connectance_pa,0.702586206896552,74.32,2505
SEG42,connectance_pa_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,connectance_pa,0.130268199233716,0,2505
SEG43,connectance_pa_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,connectance_pa,0.130268199233716,0,2505
SEG46,connectance_pa_SEG46,SCH,SEG46,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,3.34,1.67,41,311.82,77.96,725.59,connectance_pa,0.702586206896552,77.96,2505
SEG47,connectance_pa_SEG47,SCH,SEG47,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,10.08,4.99,36,270.93,67.73,584.86,connectance_pa,0.702586206896552,67.73,2505
SEG48,connectance_pa_SEG48,SCH,SEG48,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,42.2,1.02,37,278.8,69.7,616.13,connectance_pa,0.702586206896552,69.7,2505
SEG49,connectance_pa_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,connectance_pa,0.130268199233716,0,2505
SEG1,n_crop_pests_pa_SEG01,SCH,SEG01,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.42,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG2,n_crop_pests_pa_SEG02,SCH,SEG02,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,45,0.06,47,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG3,n_crop_pests_pa_SEG03,SCH,SEG03,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.35,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG4,n_crop_pests_pa_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,n_crop_pests_pa,1,0,2505
SEG5,n_crop_pests_pa_SEG05,SCH,SEG05,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.35,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG6,n_crop_pests_pa_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,n_crop_pests_pa,1,38.42,2505
SEG8,n_crop_pests_pa_SEG08,SCH,SEG08,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,17.9,0.43,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG9,n_crop_pests_pa_SEG09,SCH,SEG09,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,0,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG10,n_crop_pests_pa_SEG10,SCH,SEG10,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.67,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG11,n_crop_pests_pa_SEG11,SCH,SEG11,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG12,n_crop_pests_pa_SEG12,SCH,SEG12,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.36,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG13,n_crop_pests_pa_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG14,n_crop_pests_pa_SEG14,SCH,SEG14,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,16.5,1.39,47,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG15,n_crop_pests_pa_SEG15,SCH,SEG15,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.6,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG16,n_crop_pests_pa_SEG16,SCH,SEG16,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,1.11,38,289.4,72.35,647.41,n_crop_pests_pa,1,72.35,2505
SEG17,n_crop_pests_pa_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,n_crop_pests_pa,1,38.42,2505
SEG19,n_crop_pests_pa_SEG19,SCH,SEG19,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,51.6,0.12,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG20,n_crop_pests_pa_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG21,n_crop_pests_pa_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG22,n_crop_pests_pa_SEG22,SCH,SEG22,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,33.67,0.26,50,330.29,82.57,788.14,n_crop_pests_pa,1,82.57,2505
SEG23,n_crop_pests_pa_SEG23,SCH,SEG23,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,43.4,0.18,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG24,n_crop_pests_pa_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG25,n_crop_pests_pa_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,n_crop_pests_pa,1,63.83,2505
SEG26,n_crop_pests_pa_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG28,n_crop_pests_pa_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG29,n_crop_pests_pa_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG31,n_crop_pests_pa_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG32,n_crop_pests_pa_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,n_crop_pests_pa,1,86.21,2505
SEG33,n_crop_pests_pa_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG34,n_crop_pests_pa_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG35,n_crop_pests_pa_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG36,n_crop_pests_pa_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,n_crop_pests_pa,1,67.73,2505
SEG37,n_crop_pests_pa_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,n_crop_pests_pa,1,0,2505
SEG38,n_crop_pests_pa_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG39,n_crop_pests_pa_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG40,n_crop_pests_pa_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,n_crop_pests_pa,1,0,2505
SEG41,n_crop_pests_pa_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG42,n_crop_pests_pa_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,n_crop_pests_pa,1,0,2505
SEG43,n_crop_pests_pa_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,n_crop_pests_pa,1,0,2505
SEG46,n_crop_pests_pa_SEG46,SCH,SEG46,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,3.34,1.67,41,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG47,n_crop_pests_pa_SEG47,SCH,SEG47,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,10.08,4.99,36,270.93,67.73,584.86,n_crop_pests_pa,1,67.73,2505
SEG48,n_crop_pests_pa_SEG48,SCH,SEG48,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,42.2,1.02,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG49,n_crop_pests_pa_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,n_crop_pests_pa,1,0,2505
SEG1,n_lepi_SEG01,SCH,SEG01,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.42,45,321.06,80.27,756.86,n_lepi,1,80.27,2501
SEG2,n_lepi_SEG02,SCH,SEG02,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,45,0.06,47,341.07,85.27,757.79,n_lepi,1,85.27,2501
SEG3,n_lepi_SEG03,SCH,SEG03,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.35,45,321.06,80.27,756.86,n_lepi,1,80.27,2501
SEG4,n_lepi_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,n_lepi,0.625,0,2501
SEG5,n_lepi_SEG05,SCH,SEG05,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.35,39,297.28,74.32,678.68,n_lepi,1,74.32,2501
SEG6,n_lepi_SEG06,SCH,SEG06,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,28.57,0.16,33,237.2,59.3,475.4,n_lepi,1,59.3,2501
SEG8,n_lepi_SEG08,SCH,SEG08,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,17.9,0.43,39,297.28,74.32,678.68,n_lepi,1,74.32,2501
SEG9,n_lepi_SEG09,SCH,SEG09,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,42.2,0,34,247.46,61.87,522.31,n_lepi,1,61.87,2501
SEG10,n_lepi_SEG10,SCH,SEG10,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.67,45,321.06,80.27,756.86,n_lepi,1,80.27,2501
SEG11,n_lepi_SEG11,SCH,SEG11,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0,40,311.82,77.96,725.59,n_lepi,1,77.96,2501
SEG12,n_lepi_SEG12,SCH,SEG12,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.36,45,321.06,80.27,756.86,n_lepi,1,80.27,2501
SEG13,n_lepi_SEG13,SCH,SEG13,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.46,0.65,32,228.97,57.24,459.77,n_lepi,1,57.24,2501
SEG14,n_lepi_SEG14,SCH,SEG14,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,16.5,1.39,47,341.07,85.27,757.79,n_lepi,1,85.27,2501
SEG15,n_lepi_SEG15,SCH,SEG15,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.6,39,297.28,74.32,678.68,n_lepi,1,74.32,2501
SEG16,n_lepi_SEG16,SCH,SEG16,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,1.11,38,289.4,72.35,647.41,n_lepi,1,72.35,2501
SEG17,n_lepi_SEG17,SCH,SEG17,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,28.57,0.68,33,237.2,59.3,475.4,n_lepi,1,59.3,2501
SEG19,n_lepi_SEG19,SCH,SEG19,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,51.6,0.12,40,311.82,77.96,725.59,n_lepi,1,77.96,2501
SEG20,n_lepi_SEG20,SCH,SEG20,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19,0.82,32,228.97,57.24,459.77,n_lepi,1,57.24,2501
SEG21,n_lepi_SEG21,SCH,SEG21,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.3,0.55,32,228.97,57.24,459.77,n_lepi,1,57.24,2501
SEG23,n_lepi_SEG23,SCH,SEG23,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,43.4,0.18,37,278.8,69.7,616.13,n_lepi,1,69.7,2501
SEG24,n_lepi_SEG24,SCH,SEG24,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,58.69,0.72,37,278.8,69.7,616.13,n_lepi,1,69.7,2501
SEG25,n_lepi_SEG25,SCH,SEG25,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.98,0.98,35,255.32,63.83,553.59,n_lepi,1,63.83,2501
SEG26,n_lepi_SEG26,SCH,SEG26,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,43.4,0.31,34,247.46,61.87,522.31,n_lepi,1,61.87,2501
SEG28,n_lepi_SEG28,SCH,SEG28,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19.9,0.96,48,341.07,85.27,757.79,n_lepi,1,85.27,2501
SEG29,n_lepi_SEG29,SCH,SEG29,16,3,SEG42,0.75,0.615384615,0.373626374,0.356136821,0.642857143,0,0.614420063,0.390824984,1,0,19.9,0.62,48,307.11,76.78,791.75,n_lepi,0.75,76.78,2501
SEG31,n_lepi_SEG31,SCH,SEG31,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,32.44,4.68,45,321.06,80.27,756.86,n_lepi,1,80.27,2501
SEG33,n_lepi_SEG33,SCH,SEG33,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.17,3.55,37,278.8,69.7,616.13,n_lepi,1,69.7,2501
SEG34,n_lepi_SEG34,SCH,SEG34,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,27.76,8.09,37,278.8,69.7,616.13,n_lepi,1,69.7,2501
SEG35,n_lepi_SEG35,SCH,SEG35,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,27.76,2.47,40,311.82,77.96,725.59,n_lepi,1,77.96,2501
SEG36,n_lepi_SEG36,SCH,SEG36,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,6.56,3.33,36,270.93,67.73,584.86,n_lepi,1,67.73,2501
SEG37,n_lepi_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,n_lepi,0.625,0,2501
SEG38,n_lepi_SEG38,SCH,SEG38,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,3.32,2.1,34,247.46,61.87,522.31,n_lepi,1,61.87,2501
SEG39,n_lepi_SEG39,SCH,SEG39,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,11.76,1.74,34,247.46,61.87,522.31,n_lepi,1,61.87,2501
SEG40,n_lepi_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,n_lepi,0.625,0,2501
SEG41,n_lepi_SEG41,SCH,SEG41,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.11,0.98,39,297.28,74.32,678.68,n_lepi,1,74.32,2501
SEG42,n_lepi_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,n_lepi,0.625,0,2501
SEG43,n_lepi_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,n_lepi,0.625,0,2501
SEG46,n_lepi_SEG46,SCH,SEG46,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,3.34,1.67,41,311.82,77.96,725.59,n_lepi,1,77.96,2501
SEG47,n_lepi_SEG47,SCH,SEG47,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,10.08,4.99,36,270.93,67.73,584.86,n_lepi,1,67.73,2501
SEG48,n_lepi_SEG48,SCH,SEG48,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,42.2,1.02,37,278.8,69.7,616.13,n_lepi,1,69.7,2501
SEG49,n_lepi_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,n_lepi,0.625,0,2501
SEG1,n_plant_SEG01,SCH,SEG01,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,23,0.42,45,321.06,80.27,756.86,n_plant,0.692307692307692,80.27,2483
SEG2,n_plant_SEG02,SCH,SEG02,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,45,0.06,47,326.36,81.59,772.5,n_plant,0.692307692307692,81.59,2483
SEG3,n_plant_SEG03,SCH,SEG03,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0.35,45,321.06,80.27,756.86,n_plant,0.692307692307692,80.27,2483
SEG4,n_plant_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,n_plant,0.461538461538462,0,2483
SEG5,n_plant_SEG05,SCH,SEG05,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,0.35,39,297.28,74.32,678.68,n_plant,0.692307692307692,74.32,2483
SEG6,n_plant_SEG06,SCH,SEG06,14,2,SEG40,0.375,1,0.182795699,0.758125472,0.595238095,0,0.702586207,0.546630949,0.071428571,1,28.57,0.16,33,237.2,59.3,475.4,n_plant,1,59.3,2483
SEG8,n_plant_SEG08,SCH,SEG08,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,17.9,0.43,39,297.28,74.32,678.68,n_plant,0.692307692307692,74.32,2483
SEG9,n_plant_SEG09,SCH,SEG09,14,2,SEG40,0.375,1,0.182795699,0.758125472,0.595238095,0,0.702586207,0.546630949,0.071428571,1,42.2,0,34,273.02,68.25,496.75,n_plant,1,68.25,2483
